label,full_name,dateA,priceA,dateB,priceB,height,weight,body_mass_index,foot,age,position,Successful Long Passes,Ground Duels lost,Aerial Duels won,Interceptions,Foul Attempted Tackle,Total Passes,Successful Passes Opposition Half,Duels won,Shots On Target,Total Losses Of Possession,Clean Sheets,Rightside Passes,Unsuccessful Short Passes,Successful Short Passes,Successful Crosses & Corners,Blocks,Throw Ins to Own Player,Ground Duels won,Ground Duels,Goals Conceded Inside Box,Time Played,Duels lost,Unsuccessful Crosses open play,Successful Crosses open play,Appearances,Goals Conceded,Handballs conceded,Total Tackles,Goals from Inside Box,PutThrough/Blocked Distribution,Tackles Won,Successful Dribbles,Duels,Total Fouls Conceded,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Recoveries,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Total Clearances,Forward Passes,Index,Headed Goals,Starts,Total Fouls Won,Backward Passes,Unsuccessful Long Passes,Substitute Off,Total Touches In Opposition Box,Touches,Key Passes,Tackles Lost,Successful Passes Own Half,Unsuccessful Launches,Aerial Duels,Unsuccessful Passes Own Half,Open Play Passes,Goals,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Total Unsuccessful Passes,Successful Launches,Successful Lay-offs,Total Shots,Total Successful Passes,Shots Off Target,Games Played,Home Goals,Away Goals,Winning Goal,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Blocked Shots,Goals Conceded Outside Box,Fifty Fifty,Right Foot Goals,Goals from Outside Box,Goal Assists,Unsuccessful lay-offs,Successful Fifty Fifty,Leftside Passes,Assists,Offsides,Unsuccessful Corners into Box,Through balls,Corners Taken,Penalties Taken,Left Foot Goals,Penalty Goals Conceded,Penalty Goals,Attempts from Set Pieces,Set Pieces Goals,Successful Corners into Box,Penalties Conceded,Foul Won Penalty,Hit Woodwork,Second Goal Assists,GK Successful Distribution,Goal Kicks,Clearances Off the Line,Penalties Off Target,Own Goal Scored,GK Unsuccessful Distribution,Last Man Tackle,Other Goals
1,Zvonimir Sarlija,0,1000000,0,0,1.89,80,22.396,2,27,1,61.0,24.0,15.0,18.0,12.0,1115,316.0,60,2.0,115.0,9.0,360.0,61.0,948,1.0,13.0,7.0,45.0,69.0,6,1597,31.0,,1.0,21,7.0,,14.0,,10.0,13.0,3.0,91,21.0,947,3.0,74,3.0,73.0,35.0,407.0,10,,19.0,29.0,63,45.0,3.0,16.0,1269,1.0,1.0,694,15.0,22.0,33.0,1052.0,,7.0,3.0,,,1.0,106.0,4.0,,11.0,1009,9.0,21,,,0,6.0,,,,2.0,2.0,1.0,,,,2.0,,,285.0,2.0,,,1.0,,,,,,,,,,,,,19.0,19.0,,,,,,
1,Amir Hadziahmetovic,0,6000000,0,0,1.79,71,22.159,2,26,2,153.0,100.0,19.0,33.0,16.0,1584,616.0,128,8.0,347.0,8.0,440.0,150.0,1212,25.0,10.0,3.0,109.0,209.0,24,2441,119.0,13.0,2.0,28,26.0,3.0,48.0,4.0,46.0,30.0,33.0,247,34.0,1286,26.0,172,11.0,208.0,31.0,448.0,10,,28.0,28.0,237,69.0,5.0,25.0,2033,24.0,18.0,774,13.0,38.0,62.0,1498.0,4.0,19.0,31.0,51.0,2.0,9.0,219.0,4.0,12.0,19.0,1365,11.0,28,4.0,0.0,1,6.0,,,,,11.0,2.0,,4.0,,4.0,,,459.0,2.0,,27.0,6.0,52.0,3.0,,5.0,3.0,1.0,,19.0,,,1.0,,,,,,,,,
2,Kevin-Prince Boateng,0,1500000,0,0,1.86,76,21.968,2,36,2,8.0,38.0,19.0,3.0,10.0,234,92.0,36,,88.0,,56.0,50.0,167,1.0,3.0,9.0,17.0,55.0,9,462,54.0,6.0,,16,12.0,2.0,8.0,,9.0,6.0,1.0,90,23.0,160,8.0,27,3.0,48.0,5.0,81.0,14,,5.0,8.0,49,9.0,5.0,15.0,335,3.0,2.0,84,2.0,35.0,17.0,218.0,,16.0,11.0,6.0,1.0,2.0,59.0,,8.0,3.0,175,3.0,16,,,0,3.0,,,,11.0,3.0,3.0,13.0,,,,,7.0,48.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
2,Burak Yilmaz,0,1500000,0,0,1.88,80,22.635,2,38,3,17.0,84.0,27.0,2.0,5.0,543,254.0,89,26.0,273.0,6.0,162.0,128.0,391,3.0,,6.0,62.0,146.0,34,2218,115.0,11.0,3.0,26,41.0,2.0,8.0,7.0,14.0,5.0,13.0,204,19.0,348,9.0,33,27.0,120.0,28.0,95.0,87,,24.0,41.0,204,7.0,1.0,114.0,902,25.0,3.0,157,1.0,58.0,26.0,481.0,9.0,31.0,58.0,11.0,,18.0,135.0,,30.0,59.0,408,33.0,26,5.0,4.0,0,8.0,,,,2.0,16.0,7.0,41.0,8.0,2.0,4.0,8.0,12.0,82.0,3.0,33.0,,2.0,1.0,6.0,1.0,2.0,6.0,10.0,1.0,,,3.0,3.0,,,,,,,,,
1,Yusuf Sari,0,2500000,0,0,1.68,55,19.487,1,25,3,29.0,59.0,2.0,9.0,7.0,480,308.0,75,29.0,209.0,,24.0,64.0,378,25.0,1.0,10.0,73.0,132.0,25,1441,72.0,28.0,15.0,28,26.0,2.0,19.0,3.0,33.0,12.0,32.0,147,15.0,388,14.0,67,19.0,95.0,1.0,71.0,10,,16.0,22.0,156,9.0,14.0,76.0,828,29.0,7.0,124,1.0,15.0,22.0,458.0,5.0,13.0,31.0,44.0,1.0,22.0,73.0,1.0,13.0,46.0,407,17.0,28,5.0,0.0,2,3.0,1.0,,1.0,12.0,13.0,1.0,,,2.0,4.0,3.0,,229.0,4.0,2.0,13.0,3.0,37.0,,5.0,7.0,,4.0,,12.0,,,3.0,1.0,,,,,,,,
1,Hasan Hatipoglu,0,75000,0,0,1.85,77,22.498,1,34,1,85.0,33.0,85.0,32.0,12.0,2041,425.0,142,4.0,315.0,6.0,789.0,160.0,1660,1.0,20.0,1.0,57.0,90.0,22,2383,83.0,,1.0,30,27.0,1.0,29.0,2.0,16.0,23.0,9.0,225,18.0,1695,7.0,141,2.0,183.0,92.0,800.0,10,1.0,29.0,19.0,66,136.0,6.0,25.0,2322,4.0,6.0,1321,52.0,135.0,113.0,1986.0,2.0,50.0,7.0,,,,296.0,6.0,,14.0,1745,10.0,30,2.0,0.0,1,6.0,,,,1.0,5.0,5.0,,,,1.0,,,386.0,,,,,,,1.0,3.0,,,,,1.0,1.0,,,,,2.0,,,,,
2,Zlatko Tripic,0,800000,0,0,1.82,74,22.34,3,31,2,11.0,20.0,8.0,1.0,2.0,241,151.0,28,4.0,170.0,,81.0,64.0,149,19.0,,11.0,20.0,40.0,6,569,29.0,31.0,8.0,7,8.0,,6.0,3.0,16.0,4.0,1.0,57,6.0,146,4.0,18,9.0,122.0,3.0,91.0,52,,6.0,13.0,44,17.0,2.0,12.0,404,16.0,2.0,28,5.0,17.0,18.0,223.0,3.0,9.0,11.0,59.0,4.0,6.0,81.0,,1.0,4.0,160,,7,3.0,0.0,0,1.0,,,,1.0,2.0,2.0,,3.0,,1.0,,,25.0,1.0,6.0,22.0,2.0,35.0,3.0,,1.0,3.0,1.0,,8.0,,,,,,,,,,,,
2,Amar Rahmanovic,0,2800000,0,0,1.91,82,22.477,1,29,2,21.0,51.0,28.0,4.0,17.0,304,147.0,88,7.0,139.0,1.0,77.0,78.0,196,,,3.0,60.0,111.0,15,1026,91.0,4.0,,17,17.0,1.0,20.0,1.0,18.0,14.0,13.0,179,22.0,204,6.0,32,11.0,74.0,7.0,93.0,26,,12.0,27.0,60,9.0,11.0,47.0,476,15.0,6.0,70,2.0,68.0,17.0,291.0,1.0,40.0,24.0,4.0,,7.0,87.0,,7.0,19.0,217,12.0,17,0.0,1.0,0,4.0,,,,5.0,5.0,2.0,,,,,3.0,,74.0,,,,1.0,,,1.0,4.0,,,,,,,1.0,,,,,,,,,
2,Tomas Brecka,0,400000,0,0,1.85,85,24.836,1,29,1,25.0,4.0,7.0,3.0,2.0,153,37.0,12,,29.0,,49.0,20.0,99,,2.0,,5.0,9.0,4,274,9.0,,,6,5.0,,2.0,,5.0,2.0,,21,4.0,122,4.0,11,,17.0,6.0,63.0,10,,3.0,3.0,13,9.0,1.0,1.0,181,1.0,,87,5.0,12.0,12.0,151.0,,5.0,,,,1.0,29.0,4.0,,,124,,6,,,0,,,,,3.0,,1.0,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,
1,Kubilay Kanatsizkus,0,225000,0,0,1.9,78,21.607,1,26,3,1.0,44.0,46.0,4.0,4.0,268,116.0,80,12.0,127.0,2.0,55.0,74.0,190,,1.0,2.0,34.0,78.0,8,1270,120.0,2.0,,30,8.0,,16.0,4.0,16.0,11.0,6.0,200,21.0,174,11.0,33,11.0,64.0,9.0,68.0,10,1.0,10.0,12.0,90,3.0,6.0,67.0,438,9.0,5.0,75,1.0,122.0,15.0,251.0,4.0,76.0,18.0,2.0,,9.0,77.0,,13.0,27.0,191,15.0,30,1.0,3.0,2,3.0,,,,20.0,4.0,,,,,3.0,5.0,,55.0,2.0,6.0,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,
1,Miguel Crespo da Silva,0,8000000,0,0,1.86,73,21.101,2,27,2,28.0,92.0,15.0,10.0,26.0,701,321.0,134,7.0,205.0,2.0,166.0,109.0,548,3.0,,2.0,119.0,211.0,13,1163,102.0,7.0,2.0,23,13.0,2.0,45.0,2.0,42.0,24.0,20.0,236,41.0,530,17.0,122,16.0,105.0,6.0,221.0,10,,14.0,54.0,134,16.0,10.0,26.0,993,13.0,21.0,258,2.0,25.0,29.0,651.0,3.0,10.0,40.0,9.0,,7.0,125.0,2.0,5.0,9.0,576,2.0,23,3.0,0.0,1,4.0,1.0,,1.0,9.0,11.0,,,3.0,1.0,2.0,,,180.0,1.0,,,5.0,,,,1.0,,,,,,,,1.0,,,,,,,,
1,Mathias Jorgensen,0,1200000,0,0,1.91,79,21.655,2,33,1,12.0,21.0,16.0,14.0,3.0,404,119.0,33,1.0,98.0,3.0,66.0,51.0,312,,12.0,38.0,17.0,38.0,13,1008,35.0,3.0,,17,15.0,,14.0,,10.0,7.0,,68,7.0,315,7.0,50,1.0,56.0,37.0,184.0,38,,10.0,3.0,30,29.0,2.0,9.0,564,1.0,7.0,205,12.0,30.0,27.0,394.0,,14.0,2.0,3.0,10.0,1.0,80.0,3.0,,4.0,324,3.0,17,,,0,1.0,,,,7.0,,2.0,14.0,,,,,8.0,124.0,,2.0,,,,,,1.0,,,,,,,,,4.0,4.0,,,1.0,,,
1,Efkan Bekiroglu,0,2300000,0,0,1.85,84,24.543,2,28,2,35.0,51.0,6.0,6.0,8.0,655,317.0,56,12.0,173.0,,235.0,79.0,523,5.0,1.0,4.0,50.0,101.0,27,1427,56.0,9.0,5.0,25,29.0,1.0,18.0,3.0,11.0,7.0,18.0,112,17.0,545,4.0,58,13.0,81.0,2.0,135.0,10,,17.0,14.0,157,18.0,12.0,53.0,877,16.0,11.0,246,2.0,11.0,25.0,640.0,4.0,5.0,30.0,9.0,,6.0,97.0,2.0,10.0,31.0,558,19.0,25,3.0,1.0,2,2.0,,,,8.0,6.0,2.0,,3.0,1.0,1.0,2.0,,128.0,1.0,1.0,1.0,3.0,1.0,,1.0,5.0,,2.0,1.0,,,,1.0,,,,,,,,,
2,Onur Ayik,0,300000,0,0,1.83,77,22.993,3,33,2,12.0,40.0,25.0,14.0,8.0,392,215.0,87,7.0,184.0,,73.0,70.0,293,11.0,1.0,16.0,62.0,102.0,25,1375,60.0,18.0,9.0,28,26.0,1.0,17.0,2.0,21.0,14.0,10.0,147,14.0,301,12.0,58,13.0,92.0,17.0,122.0,10,,13.0,36.0,117,17.0,10.0,52.0,683,16.0,3.0,101,6.0,45.0,17.0,388.0,2.0,20.0,23.0,22.0,6.0,10.0,87.0,,7.0,17.0,305,10.0,28,1.0,1.0,0,2.0,,,,15.0,6.0,1.0,,1.0,,,1.0,,80.0,,3.0,3.0,,5.0,,1.0,3.0,,2.0,,2.0,,3.0,1.0,,,,,,,,,
2,Alper Uludag,0,500000,0,0,1.8,81,25.0,1,33,1,69.0,63.0,24.0,27.0,16.0,910,362.0,85,2.0,390.0,2.0,304.0,159.0,617,25.0,2.0,171.0,61.0,124.0,37,2256,84.0,54.0,17.0,29,46.0,1.0,38.0,1.0,34.0,24.0,7.0,169,29.0,660,11.0,167,12.0,218.0,51.0,459.0,10,,27.0,16.0,108,65.0,11.0,32.0,1473,28.0,14.0,349,26.0,45.0,79.0,878.0,1.0,21.0,20.0,73.0,33.0,14.0,224.0,13.0,,16.0,686,14.0,29,1.0,0.0,0,9.0,,,,2.0,2.0,9.0,,,,2.0,,,39.0,2.0,4.0,17.0,4.0,26.0,,1.0,6.0,,1.0,,8.0,,,1.0,,,,,,,,,
2,Ugur Demirok,0,125000,0,0,1.85,76,22.206,2,35,1,188.0,34.0,84.0,34.0,5.0,1933,608.0,128,9.0,325.0,14.0,437.0,128.0,1436,,22.0,6.0,44.0,78.0,22,2880,79.0,1.0,,32,27.0,,24.0,4.0,4.0,15.0,1.0,207,22.0,1559,3.0,172,2.0,225.0,115.0,800.0,10,2.0,32.0,19.0,56,181.0,,33.0,2226,7.0,9.0,1016,44.0,129.0,85.0,1849.0,4.0,45.0,3.0,1.0,,3.0,309.0,14.0,,20.0,1624,11.0,32,3.0,1.0,1,9.0,,,,,5.0,5.0,,2.0,,1.0,,,640.0,,3.0,,1.0,,3.0,,3.0,2.0,,,,,,,,,,2.0,,,,,
1,Veysel Sari,0,475000,0,0,1.85,78,22.79,2,35,1,95.0,45.0,58.0,28.0,15.0,1422,330.0,143,6.0,302.0,7.0,271.0,126.0,1058,1.0,16.0,10.0,85.0,130.0,38,2366,88.0,5.0,1.0,30,43.0,,63.0,2.0,18.0,40.0,2.0,231,27.0,1125,9.0,150,3.0,183.0,94.0,599.0,10,2.0,26.0,21.0,79,143.0,,25.0,1755,5.0,23.0,824,63.0,101.0,91.0,1394.0,2.0,43.0,5.0,5.0,3.0,5.0,269.0,15.0,,14.0,1153,8.0,30,2.0,0.0,2,4.0,,,,4.0,2.0,5.0,,,,1.0,,,473.0,,4.0,,1.0,,,,3.0,,,,,1.0,,1.0,,,,1.0,,,,,
1,Olivier Michel Kemen,0,1400000,0,0,1.77,76,24.259,2,27,2,53.0,66.0,13.0,16.0,22.0,716,291.0,101,8.0,218.0,2.0,208.0,107.0,529,8.0,2.0,1.0,88.0,154.0,28,1673,87.0,22.0,8.0,24,38.0,3.0,31.0,2.0,29.0,19.0,28.0,188,35.0,570,15.0,101,9.0,120.0,13.0,211.0,10,,20.0,30.0,109,27.0,10.0,39.0,1009,17.0,12.0,299,5.0,34.0,36.0,702.0,3.0,21.0,24.0,22.0,,9.0,134.0,1.0,15.0,18.0,582,10.0,24,2.0,1.0,1,6.0,,,,4.0,8.0,10.0,,3.0,1.0,4.0,2.0,,188.0,4.0,1.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,
2,Alejandro Pozuelo Melero,0,4000000,0,0,1.7,75,25.952,2,32,2,8.0,36.0,3.0,2.0,4.0,315,198.0,21,6.0,109.0,,76.0,34.0,268,10.0,,5.0,18.0,54.0,8,580,39.0,9.0,3.0,9,8.0,3.0,2.0,2.0,8.0,2.0,12.0,60,9.0,260,5.0,28,10.0,60.0,2.0,83.0,10,,8.0,4.0,84,5.0,7.0,37.0,446,13.0,,88,,6.0,2.0,296.0,3.0,3.0,23.0,23.0,1.0,2.0,39.0,1.0,4.0,8.0,276,2.0,9,1.0,2.0,1,,,,,1.0,,,,3.0,1.0,2.0,,,72.0,2.0,,11.0,4.0,16.0,,,1.0,,,,5.0,,,1.0,,,,,,,,,
1,Ferdi Kadioglu,0,12000000,0,0,1.74,68,22.46,2,24,2,56.0,102.0,16.0,27.0,11.0,1611,798.0,169,7.0,458.0,5.0,274.0,188.0,1320,18.0,1.0,211.0,153.0,255.0,31,2672,123.0,54.0,16.0,30,34.0,3.0,64.0,2.0,59.0,46.0,39.0,292,25.0,1342,25.0,208,33.0,203.0,27.0,582.0,10,,30.0,50.0,278,47.0,6.0,57.0,2371,37.0,18.0,596,16.0,37.0,86.0,1576.0,3.0,21.0,63.0,54.0,43.0,16.0,235.0,9.0,5.0,15.0,1376,8.0,30,0.0,3.0,2,5.0,,,,,8.0,3.0,,3.0,1.0,3.0,,,477.0,2.0,1.0,,3.0,2.0,,,5.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,
1,Dogan Erdogan,0,900000,0,0,1.82,79,23.85,2,27,2,57.0,51.0,20.0,17.0,6.0,705,248.0,87,,244.0,2.0,146.0,120.0,478,3.0,3.0,21.0,67.0,118.0,25,1606,66.0,11.0,3.0,26,30.0,1.0,36.0,,19.0,24.0,16.0,153,16.0,526,11.0,116,5.0,131.0,38.0,245.0,23,,18.0,15.0,104,50.0,7.0,3.0,976,11.0,12.0,290,10.0,35.0,50.0,695.0,,15.0,22.0,11.0,10.0,1.0,170.0,7.0,7.0,1.0,535,1.0,26,,,0,2.0,2.0,1.0,1.0,8.0,,5.0,31.0,,,,,12.0,210.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
2,Marko Mihojevic,0,300000,0,0,1.88,76,21.503,2,27,1,23.0,25.0,25.0,9.0,5.0,318,70.0,49,2.0,78.0,2.0,72.0,32.0,239,,5.0,8.0,24.0,49.0,9,765,39.0,1.0,,12,9.0,,12.0,1.0,5.0,6.0,2.0,88,15.0,254,3.0,36,2.0,40.0,45.0,131.0,10,1.0,8.0,10.0,25,24.0,3.0,4.0,446,,6.0,192,11.0,39.0,17.0,308.0,1.0,14.0,6.0,1.0,9.0,1.0,56.0,4.0,,4.0,262,2.0,12,0.0,1.0,1,1.0,,,,4.0,,,,,,,,,90.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
2,Oguz Yilmaz,0,250000,0,0,1.85,82,23.959,2,30,1,94.0,32.0,68.0,30.0,5.0,839,222.0,114,8.0,258.0,3.0,64.0,111.0,506,,20.0,1.0,46.0,78.0,38,2147,59.0,3.0,,24,43.0,2.0,29.0,4.0,16.0,18.0,2.0,173,18.0,572,12.0,107,3.0,178.0,103.0,446.0,10,2.0,24.0,15.0,51,128.0,2.0,35.0,1126,6.0,11.0,378,26.0,95.0,64.0,799.0,4.0,27.0,9.0,3.0,,6.0,239.0,11.0,1.0,21.0,600,13.0,24,2.0,2.0,0,3.0,,,,,4.0,5.0,,1.0,,,,,278.0,,1.0,,1.0,,,1.0,6.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,
2,Jefferson Nogueira Junior,0,700000,0,0,1.81,80,24.419,2,29,2,17.0,24.0,3.0,2.0,9.0,242,113.0,32,3.0,59.0,,73.0,30.0,191,1.0,2.0,2.0,29.0,53.0,4,431,28.0,,1.0,6,5.0,1.0,12.0,,13.0,6.0,7.0,60,11.0,201,4.0,29,4.0,26.0,,72.0,10,,4.0,10.0,33,4.0,4.0,1.0,329,2.0,6.0,96,,7.0,8.0,234.0,,4.0,10.0,,,,34.0,,3.0,6.0,208,3.0,6,,,0,2.0,,,,2.0,1.0,1.0,,,,,,,64.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
2,Taylan Antalyali,0,3000000,0,0,1.8,75,23.148,1,28,2,46.0,78.0,13.0,17.0,12.0,830,376.0,82,6.0,278.0,,181.0,163.0,592,3.0,7.0,2.0,69.0,147.0,23,1982,96.0,10.0,1.0,29,29.0,2.0,25.0,3.0,38.0,11.0,12.0,178,22.0,626,14.0,126,9.0,155.0,19.0,284.0,10,,25.0,33.0,132,29.0,20.0,45.0,1124,17.0,14.0,265,7.0,31.0,50.0,816.0,3.0,18.0,31.0,13.0,,6.0,192.0,2.0,12.0,16.0,638,10.0,29,2.0,1.0,2,3.0,,,,4.0,10.0,6.0,,3.0,,3.0,2.0,,233.0,3.0,2.0,1.0,9.0,2.0,,,4.0,,,,1.0,,,,1.0,,,,,,,,
2,Luan Peres Petroni,0,6000000,0,0,1.9,74,20.499,1,29,1,26.0,16.0,12.0,14.0,4.0,362,119.0,41,2.0,76.0,1.0,132.0,35.0,284,,1.0,26.0,29.0,45.0,8,634,18.0,3.0,,9,9.0,1.0,20.0,1.0,8.0,12.0,7.0,59,5.0,297,5.0,37,3.0,33.0,19.0,156.0,10,,7.0,2.0,33,17.0,1.0,6.0,497,,8.0,191,3.0,14.0,22.0,349.0,1.0,2.0,6.0,3.0,10.0,1.0,52.0,3.0,,3.0,310,1.0,9,1.0,0.0,1,1.0,,,,2.0,1.0,1.0,,,,,,,41.0,,,,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,
1,Kerim Frei,0,250000,0,0,1.71,70,23.939,2,30,2,2.0,22.0,1.0,5.0,2.0,119,75.0,16,2.0,43.0,,45.0,16.0,101,1.0,,1.0,15.0,37.0,6,297,28.0,3.0,,15,7.0,,7.0,1.0,7.0,3.0,5.0,44,4.0,101,1.0,24,9.0,15.0,3.0,20.0,10,,2.0,3.0,31,,2.0,12.0,187,4.0,4.0,29,,7.0,4.0,117.0,1.0,6.0,15.0,3.0,,1.0,16.0,,2.0,3.0,103,1.0,15,1.0,0.0,0,,,,,13.0,,1.0,,1.0,,,1.0,,23.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
2,Emre Demir,0,1800000,0,0,1.75,67,21.878,1,19,2,1.0,2.0,,,,10,6.0,1,2.0,1.0,,,,9,,,,1.0,3.0,8,18,2.0,,,2,,1.0,,1.0,1.0,,1.0,3,1.0,10,1.0,1,1.0,,,2.0,10,,,,2,,,2.0,16,,,4,,,,10.0,1.0,,1.0,,,,,,,2.0,10,,2,1.0,0.0,0,,,,,2.0,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
2,Mustafa Yumlu,0,75000,0,0,1.91,77,21.107,2,36,1,97.0,44.0,97.0,40.0,13.0,1199,266.0,172,6.0,286.0,7.0,265.0,156.0,835,2.0,20.0,2.0,75.0,119.0,34,2625,91.0,1.0,2.0,30,39.0,,40.0,2.0,19.0,35.0,,263,31.0,883,9.0,141,1.0,174.0,162.0,541.0,10,1.0,30.0,37.0,57,111.0,3.0,47.0,1594,6.0,5.0,668,44.0,144.0,94.0,1144.0,2.0,47.0,3.0,1.0,,4.0,267.0,15.0,1.0,21.0,932,15.0,30,1.0,1.0,1,8.0,,,,,2.0,5.0,,,,,,,336.0,,,,,,,1.0,4.0,,,,,,1.0,,,,,2.0,,,,1.0,
1,Bel-Durel Daniel Avounou,0,300000,0,0,1.79,71,22.159,1,26,2,24.0,77.0,15.0,14.0,12.0,540,251.0,78,13.0,264.0,,116.0,102.0,391,14.0,10.0,1.0,63.0,140.0,34,1751,96.0,35.0,13.0,27,37.0,4.0,13.0,4.0,50.0,7.0,18.0,174,25.0,377,17.0,107,20.0,126.0,16.0,173.0,10,,20.0,32.0,122,23.0,17.0,57.0,889,13.0,6.0,178,10.0,34.0,34.0,500.0,5.0,19.0,44.0,35.0,1.0,13.0,125.0,,2.0,29.0,415,16.0,27,1.0,4.0,1,1.0,1.0,,1.0,7.0,8.0,3.0,,1.0,1.0,2.0,,,129.0,2.0,6.0,,5.0,1.0,,4.0,8.0,,,,1.0,1.0,,,,,,,,,,,
1,Ahmed Mortadha Ben Ouanes,0,1400000,0,0,1.82,78,23.548,1,29,2,34.0,81.0,22.0,32.0,10.0,820,358.0,112,6.0,381.0,7.0,248.0,149.0,584,8.0,7.0,94.0,90.0,171.0,28,2116,108.0,59.0,8.0,26,29.0,5.0,32.0,4.0,57.0,19.0,17.0,220,27.0,600,33.0,121,20.0,211.0,45.0,340.0,10,,24.0,41.0,138,53.0,2.0,50.0,1385,28.0,13.0,268,25.0,49.0,50.0,799.0,4.0,27.0,39.0,59.0,41.0,13.0,202.0,4.0,4.0,20.0,618,14.0,26,3.0,1.0,0,7.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,94.0,2.0,11.0,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,
2,Brandley Mack-Olien Kuwas,0,700000,0,0,1.82,83,25.057,1,31,3,14.0,89.0,6.0,4.0,7.0,357,216.0,74,4.0,229.0,,89.0,66.0,269,15.0,,6.0,68.0,157.0,21,1242,108.0,14.0,5.0,26,28.0,2.0,15.0,1.0,22.0,10.0,31.0,182,19.0,270,7.0,55,23.0,96.0,1.0,96.0,10,,12.0,22.0,74,8.0,11.0,29.0,668,20.0,5.0,82,2.0,25.0,16.0,341.0,1.0,19.0,59.0,38.0,1.0,7.0,74.0,,3.0,15.0,283,11.0,26,1.0,0.0,0,2.0,,,,14.0,9.0,7.0,,,,3.0,,,98.0,2.0,6.0,17.0,3.0,26.0,1.0,1.0,2.0,1.0,3.0,,7.0,,,1.0,,,,,,,,,
2,Fredrik Gulbrandsen,0,2200000,0,0,1.75,79,25.796,2,31,3,,39.0,9.0,4.0,8.0,116,54.0,29,4.0,67.0,,25.0,26.0,90,2.0,,,20.0,59.0,5,460,50.0,2.0,2.0,21,9.0,1.0,5.0,,13.0,4.0,6.0,79,15.0,83,5.0,26,8.0,18.0,4.0,26.0,10,,4.0,9.0,40,,4.0,37.0,222,8.0,1.0,38,,20.0,10.0,109.0,1.0,11.0,17.0,2.0,,6.0,26.0,,1.0,12.0,90,8.0,21,0.0,1.0,0,3.0,,,,17.0,4.0,4.0,,1.0,1.0,2.0,,,25.0,1.0,4.0,,,1.0,,,2.0,,,,,,2.0,,,,,,,,,,
2,Victor Moses,0,3000000,0,0,1.77,79,25.216,2,33,2,2.0,21.0,,1.0,2.0,108,71.0,19,2.0,49.0,,32.0,19.0,85,3.0,1.0,2.0,19.0,40.0,2,278,21.0,6.0,1.0,8,3.0,1.0,2.0,1.0,6.0,2.0,6.0,40,4.0,84,2.0,8,5.0,25.0,2.0,29.0,98,,3.0,11.0,17,2.0,3.0,10.0,178,3.0,,19,1.0,,4.0,105.0,2.0,,14.0,8.0,,4.0,21.0,,,3.0,87,1.0,8,0.0,2.0,0,1.0,,,,5.0,4.0,1.0,,1.0,1.0,,,,30.0,,,2.0,,5.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,
2,Andreas Evald Cornelius,0,7000000,0,0,1.93,91,24.43,1,30,3,2.0,25.0,22.0,,2.0,148,70.0,39,2.0,100.0,3.0,34.0,49.0,92,,,,17.0,42.0,8,468,42.0,1.0,,9,,,2.0,,8.0,2.0,3.0,81,8.0,94,2.0,16,3.0,47.0,5.0,27.0,28,,4.0,12.0,39,5.0,2.0,29.0,248,3.0,,24,,39.0,8.0,148.0,,17.0,15.0,1.0,,1.0,54.0,,3.0,7.0,94,5.0,9,,,0,1.0,,,,5.0,3.0,,16.0,,,1.0,6.0,4.0,48.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
2,Efthymios Koulouris,0,1200000,0,0,1.86,82,23.702,2,27,3,1.0,18.0,8.0,1.0,2.0,112,43.0,23,3.0,47.0,,28.0,26.0,85,,2.0,,15.0,33.0,7,422,34.0,,,8,10.0,,4.0,3.0,6.0,1.0,8.0,57,8.0,75,3.0,15,5.0,16.0,7.0,17.0,10,,4.0,3.0,46,,3.0,16.0,181,1.0,3.0,43,,24.0,10.0,101.0,3.0,16.0,8.0,,,,26.0,,6.0,6.0,86,3.0,8,1.0,2.0,0,1.0,,,,4.0,2.0,3.0,,2.0,,,3.0,,21.0,,6.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,
