full_name,url,url_api
Umut Dilan Bozok,https://www.mackolik.com/futbolcu/u-bozok/sezon/dl4axh0rik3jdhxvyqyz9eb4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Mamadou Fall,https://www.mackolik.com/futbolcu/m-fall/sezon/9jpxgl28blgb6snm8yablg6ad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4idg23egrrvtrbgrg7p5x7bwf&_lcl=tr&_fmt=jsonp&_clbk=W329ac7626bf67ce92493dc11354637701d33bb680
Ricardo Jorge Pires Gomes,https://www.mackolik.com/futbolcu/ricardo-gomes/sezon/aq0im1mdpvfe34otq7nmq7e1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6vn236uujarzidmmbyww2n76c&ctst=c0d1qca7kz0fi0ypx7aw4nusc&_lcl=tr&_fmt=jsonp&_clbk=W3d3e1108d9835a6fdebc8855a8d4f8ff68aa904f9
Ayoub El Kaabi,https://www.mackolik.com/futbolcu/a-el-kaabi/sezon/bbf1u7db2qw8u4bega6b0uesq,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=ddqwk5j7c0wv1smg7x2ez0l5g&ctst=atorutoyacajxs4yc56spylso&_lcl=tr&_fmt=jsonp&_clbk=W3400c949a8fd6d5e375a22fc35e20880cb66563c3
Seyed Majid Hosseini,https://www.mackolik.com/futbolcu/m-hosseini/sezon/7vgdi4f6lm2vwxjz9rchk8bmd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Youssouf Nyange Ndayishimiye,https://www.mackolik.com/futbolcu/y-ndayishimiye/sezon/7c0y2e3949kvohxadzfbmct7t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b5rz3ukb6kvo9m5neiptb0avo&ctst=bx0cdmzr2gwr70ez72dorx82p&_lcl=tr&_fmt=jsonp&_clbk=W3744e0569da0c429bb3920b9a01f6ea07f2b1c3e4
Guilherme Costa Marques,https://www.mackolik.com/futbolcu/guilherme/sezon/aja25q477ek3zgq7avssyl68l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=czjx4rda7swlzql5d1cq90r8&ctst=5umkgpd22oex45aoco3wqgddl&_lcl=tr&_fmt=jsonp&_clbk=W3c9fb44913b697535808eee8f8ee3c7a37923d50c
Yasin Pehlivan,https://www.mackolik.com/futbolcu/yasin-pehlivan/sezon/7j63ehlkcr1ruqgq6byw4005x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3salaf435a8ab1u0q3er4639w&ctst=6ctotfvgksdlfiuptih565s3m&_lcl=tr&_fmt=jsonp&_clbk=W3e85bd13e18b7bb801cd5b1ec8816ad276aed924a
Daniel Joao Santos Candeias,https://www.mackolik.com/futbolcu/candeias/sezon/669l7i5ifftc7ms5jperkxk9h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Souleymane Doukara,https://www.mackolik.com/futbolcu/s-doukara/sezon/44p0oi3iv5kvcezehmfzj8jpx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=embqktr41hfzczc8uav1scmcn&_lcl=tr&_fmt=jsonp&_clbk=W3341144d6b1ca1b5eb735dbd10b19b0ac66a2df95
Mahir Emreli,https://www.mackolik.com/futbolcu/m-emreli/sezon/8ic751797x9g5cxsdkttz23f9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=cw4lbdzlqqdvbkdkz00c9ye49&_lcl=tr&_fmt=jsonp&_clbk=W34e239ddda3cbb15b0d0a4ca3f5a3ffbc9a90e967
Bersant Celina,https://www.mackolik.com/futbolcu/b-celina/sezon/prvbf3gxwflgzxuvgvb7ls5x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=aywng82rqmk0kqweh6c9l6e50&ctst=4qioq44vcv619vnyy2rpovk4e&_lcl=tr&_fmt=jsonp&_clbk=W3a3c3f8d1cf909825b5f8d2517677ba244a767891
Papa Alioune N'Diaye,https://www.mackolik.com/futbolcu/p-ndiaye/sezon/16l7395yh2w7bphsec4j6hu51,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Fernando Andrade dos Santos,https://www.mackolik.com/futbolcu/fernando/sezon/a1hkhgqplptwawsq1t3htvd1x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6fdb784d9srg4anqx5ylvagpg&ctst=66bsnl0zjb7l5akwo00h0y5me&_lcl=tr&_fmt=jsonp&_clbk=W39f1dd6d402e71f7abd0684d82f972f7979e60ffa
Mergim Berisha,https://www.mackolik.com/futbolcu/m-berisha/sezon/d9jj0525pm3nu9vqewtpo2rpx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=eg8fn8zof4ps7z12vlxa6efx0&ctst=ex3psl8e3ajeypwjy4xfltpx6&_lcl=tr&_fmt=jsonp&_clbk=W39a1b7c4b0e909b28356ea1562cd13c62f01dbadb
Gabriel Obertan,https://www.mackolik.com/futbolcu/g-obertan/sezon/hjyr7mwtn82wuf2akzl928k5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=1jonibkcr7qa3eozzxh0dcxd5&_lcl=tr&_fmt=jsonp&_clbk=W33885e6816c5f02365810c47a2d478e4b5b17ca4f
Bernard Mensah,https://www.mackolik.com/futbolcu/b-mensah/sezon/aeuina91u8udde9mtdszmb4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Dia Sabi'A,https://www.mackolik.com/futbolcu/d-sabia/sezon/2aryulqex3ercfr5naj04x9zp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=coj89rsd5o5ncrmgb486wob2s&ctst=bglyqy0awtu6lzvpab390rir2&_lcl=tr&_fmt=jsonp&_clbk=W328f0d15208df6b8e26033ad1dbc68ecfd9b90abb
Fatih Aksoy,https://www.mackolik.com/futbolcu/fatih-aksoy/sezon/bbqgqyofv8u6dy6zke3cjmzmx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Davide Biraschi,https://www.mackolik.com/futbolcu/d-biraschi/sezon/eds2u0d31rqv5ifzgf75qfnx1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Arvydas Novikovas,https://www.mackolik.com/futbolcu/a-novikovas/sezon/75xy5qxjrv18gmzjinii1b1ed,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=coj89rsd5o5ncrmgb486wob2s&ctst=7cd60mgte8skipavum0o6ecyo&_lcl=tr&_fmt=jsonp&_clbk=W367119e69f5a3615a192f3b38a6fcbe0fb35ff7b2
Ali Nozar Karimi,https://www.mackolik.com/futbolcu/a-karimi/sezon/2vxcv7brsjfviyj9vgbdzjh79,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Awer Denis Bul Mabil,https://www.mackolik.com/futbolcu/a-mabil/sezon/9rm0qaumcii8d9zqxkh9nq4lx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=83gqiob25mguskyd0rqagns44&ctst=5ocdn3a6s75u0d0dy0rbou0xc&_lcl=tr&_fmt=jsonp&_clbk=W37ab82b37d4ab038ddfca32343977b3650973bcd3
Wout Weghorst,https://www.mackolik.com/futbolcu/w-weghorst/sezon/57btqxe5sy3ygzxpp55p4umdx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=80foo89mm28qjvyhjzlpwj28k&ctst=6eqit8ye8aomdsrrq0hk3v7gh&_lcl=tr&_fmt=jsonp&_clbk=W322e89547760214f0ed8bf4776ea9d3deecb77a53
Jorge Djaniny Tavares Semedo,https://www.mackolik.com/futbolcu/djaniny/sezon/5o2xdk3vrixki7ft4qsakez11,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bfk6b1t5orklvgpj47gqpaql0&ctst=86fxge4rjgjzgx6a2t5hdk3d7&_lcl=tr&_fmt=jsonp&_clbk=W321fbcb37bd990143a0dcd9332d3d388a9b24ca3b
Cenk Tosun,https://www.mackolik.com/futbolcu/c-tosun/sezon/3uryxh0ztshuidtv7urv251hx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2ez9cvam9lp9jyhng3eh3znb4&_lcl=tr&_fmt=jsonp&_clbk=W30353bf5902c3a83283ab8aba9d409abf82c1ad94
Fuka-Arthur Masuaku Kawela,https://www.mackolik.com/futbolcu/a-masuaku/sezon/55bgi895g03zhc7vdh7e7yvv9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2ez9cvam9lp9jyhng3eh3znb4&_lcl=tr&_fmt=jsonp&_clbk=W30353bf5902c3a83283ab8aba9d409abf82c1ad94
Mahmut Tekdemir,https://www.mackolik.com/futbolcu/mahmut-tekdemir/sezon/8h5xpihzo4f8qcuf1tg81gp91,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=47njg6cmlx5q3fvdsupd2n6qu&_lcl=tr&_fmt=jsonp&_clbk=W3ead077f149a6033e79957bdf4a1694110a88a86d
Benoit Poulain,https://www.mackolik.com/futbolcu/b-poulain/sezon/3bxsfsnskvwqho1hfmlfwd4np,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9fnagws7im3xgzorfdj2tqfis&ctst=ackp3k0zn4tukl6ejvn3ajnjz&_lcl=tr&_fmt=jsonp&_clbk=W3793990b11fedd391b3157b4d1b5a72283d3a5961
Atiba Hutchinson,https://www.mackolik.com/futbolcu/atiba-hutchinson/sezon/86r7erfy1f3vioy2czrv66rx1,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Raoul Petretta,https://www.mackolik.com/futbolcu/r-petretta/sezon/dhx7h06arq0q6vp9ja9vs1wwl,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=7a5umgwn0v0mbrtadxnnp9b84&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W335d902fbfc0bc45aec1f3adbeac4b1906492c734
Mario Barwuah Balotelli,https://www.mackolik.com/futbolcu/m-balotelli/sezon/e9bvab77g9rr1g092mhz6bff9,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3n6bi4gjk25gkg4wv9bvlcbh0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3d560f83236edb3a843ed333ca08ce82601c97e3d
Ezequiel Oscar Scarione,https://www.mackolik.com/futbolcu/e-scarione/sezon/ayixw1u184qcz1z75z5zxt0id,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3yalcrjyyfyy5i8ztes8ncjro&ctst=a4alvb1wswptbp62xqwllojuq&_lcl=tr&_fmt=jsonp&_clbk=W34ad2b79d5483191a0f03690a3f2f46d9eb8285ea
Medeiros Sasse Yan Sasse,https://www.mackolik.com/futbolcu/yan-sasse/sezon/dkqmon0xrrwdhcy66htkf1xwp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=300ig4lfofmkh3u971h34pbf8&ctst=6j4xzc2g1eeafo6v1f38d4x22&_lcl=tr&_fmt=jsonp&_clbk=W3df1fc8cc507601dbd783793ab005cb3fb749827b
Mbwana Ally Samatta,https://www.mackolik.com/futbolcu/m-samatta/sezon/5qpyf80if6m1o5vkwf1yt034l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&ctst=89xivtxk59uzvhdsd6miao6tm&_lcl=tr&_fmt=jsonp&_clbk=W3d90699444871836b4294e5d891aedee36491966c
Andrea Bertolacci,https://www.mackolik.com/futbolcu/a-bertolacci/sezon/220rl9l5hmo6rqw62gcxr015h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Eren Derdiyok,https://www.mackolik.com/futbolcu/eren-derdiyok/sezon/deroopbwd9zp5jzxs1ff58d05,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=a7jkz1m32wntcvegrwjbr85t5&_lcl=tr&_fmt=jsonp&_clbk=W3b75b15a59f5b3faaaa6c420d1f05206ae2f0f0d3
Celso Borges,https://www.mackolik.com/futbolcu/c-borges/sezon/aau4faihpdv6pyok673ii2yfp,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4b4xg8so6m8v067q3dnshu51w&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3b7c19792789aabf3f4e4b46be796cba7754d5a41
Emmanuel Adebayor,https://www.mackolik.com/futbolcu/adebayor/sezon/1wincm9ofik6jdepqz0diiyfp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=eo6ewymufplvyc812tcn3bg9g&ctst=ajjzd6ex2rqp70mwh5by9wdfb&_lcl=tr&_fmt=jsonp&_clbk=W34d0e3cad8c60bb1d2c3e024b48792be278ac2d2e
Alex Teixeira Santos,https://www.mackolik.com/futbolcu/alex-teixeira/sezon/7x8snzoxkavtsa6v8pf5vgv6d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=czjx4rda7swlzql5d1cq90r8&ctst=5ponlslulpugdlvd93n9yqu2b&_lcl=tr&_fmt=jsonp&_clbk=W3fdea2d018293514a22131d143a2e0da31114662a
Abdulkadir Parmak,https://www.mackolik.com/futbolcu/abdulkadir-parmak/sezon/4is3vetap0ycdkiub5lbzd0wl,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Deni Milosevic,https://www.mackolik.com/futbolcu/d-milosevic/sezon/1efoevz7jt7fx59u1ax5h68d1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=c6345v4ll46u9l6cx5otog57&_lcl=tr&_fmt=jsonp&_clbk=W33516fd0dd7eecd4dc1467fac2bf287e34596b08a
Arif Kocaman,https://www.mackolik.com/futbolcu/a-kocaman/sezon/czeu3o58jay03rykg31ipatqs,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Makana Nsimba Baku,https://www.mackolik.com/futbolcu/m-baku/sezon/8sh2vnwv6f0spby6f13exvnc9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2ncz91xgsl3amfnpx7ygx1990&ctst=d7udukc1t631drge83p7ucqws&_lcl=tr&_fmt=jsonp&_clbk=W3b68be8531bc118fff0b8e97d9f8cba5aabba63d9
Ebrima Colley,https://www.mackolik.com/futbolcu/e-colley/sezon/7aljb5yzbz7i7fe4jw39ld7xm,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Deniz Kadah,https://www.mackolik.com/futbolcu/deniz-kadah/sezon/at5qsoyww4s6yt62g227t266t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1be5kh0s1w7rnlgr52u4iwhcc&_lcl=tr&_fmt=jsonp&_clbk=W325248e0830d0826f66ec3542ba1d3b52d5669ea2
Aboubakar Kamara,https://www.mackolik.com/futbolcu/a-kamara/sezon/dlnrrw2fivdm3ql946dbqtr6d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4mw5ocie1drbzjdz0705t7uac&ctst=90z9l1k46z46ep9oupipgganh&_lcl=tr&_fmt=jsonp&_clbk=W3245dea88517aaf3257cc1d9c67b5ac7db5d64724
Aka Wilfried Kanga,https://www.mackolik.com/futbolcu/w-kanga/sezon/cfdgq8thcoghlh5d0s0pzb1sl,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=eg8fn8zof4ps7z12vlxa6efx0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3594f351ef21dab9a9a0b73e771233aeb1d370054
Bruno da Silva Peres,https://www.mackolik.com/futbolcu/bruno-peres/sezon/46xszpgn7zit2cakaoyws551x,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Marcelo Josemir Saracchi Pintos,https://www.mackolik.com/futbolcu/m-saracchi/sezon/9qmyubxwvhhotzx7elbuzn7jd,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=drm4qqhyn8h4hsormenqpycr8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e0f0084cc7f67baeef9f886e14c166c2f78f9e76
Thievy Bifouma,https://www.mackolik.com/futbolcu/t-bifouma/sezon/ab48l4cnflivgmf3fxlk2muad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4mw5ocie1drbzjdz0705t7uac&ctst=dr4emys1xpm2h54oid0q5y2nx&_lcl=tr&_fmt=jsonp&_clbk=W3ce36756a875d36a20d59a21e222623d4012f2236
Leke Samson James,https://www.mackolik.com/futbolcu/l-james/sezon/e8xs30idwrgp40h9jnir4pknp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Loret Sadiku,https://www.mackolik.com/futbolcu/l-sadiku/sezon/8x51gbtkf78eskjolnedvoi51,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6zbcyt6sk9a391axx3yjbjeac&ctst=2nnlsjfbcea40t4jeclcbw9lk&_lcl=tr&_fmt=jsonp&_clbk=W3304aa8a7f4b6e2beec6bae43545a517ba9063800
Serhiy Rybalka,https://www.mackolik.com/futbolcu/s-rybalka/sezon/6iozqsv1khwpjjravssot4yj9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5oktnxevq9s0f0es5bc0j62ok&ctst=x5bf07g3gy7xj2zidytj28m3&_lcl=tr&_fmt=jsonp&_clbk=W3e2209b8d72ddabb8012abef0190f6284a180bc24
Hugo Rodallega,https://www.mackolik.com/futbolcu/h-rodallega/sezon/be9ms8a7dyrc1mriumfgadxhx,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4zd2xzft84vbrlhucybg5cwt0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3954d8868307d194f3191c4748e843380c3f3374a
Sergio Antonio Da Luiz Junior,https://www.mackolik.com/futbolcu/serginho/sezon/1mn2h07q9o8dw4odz968veo6h,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Fabricio Santos de Jesus,https://www.mackolik.com/futbolcu/fabricio-baiano/sezon/2objkov0mvum6tf11qfyog9n9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dzqlv43r9fi7lktxqln0ajdp0&ctst=4junv0ald7bkwrsr0hynf05iz&_lcl=tr&_fmt=jsonp&_clbk=W330f4a0a8a2675157fe1d199de0cae0d4c179ee13
Yassine Meriah,https://www.mackolik.com/futbolcu/y-meriah/sezon/3bmzeljhv32c0bng6xc8jcdzp,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=24215ys67fiyt916nusi6y0pg&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3acb12bdbabc7f18616f811d50178b2d9219684fd
Sacha Boey,https://www.mackolik.com/futbolcu/s-boey/sezon/70esd7csbds20h5uazwktcbje,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Samet Akaydin,https://www.mackolik.com/futbolcu/samet-akaydin/sezon/en0b8q0jtl0sd9s9wjhv0cyc5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8lroq0cbhdxj8124qtxwrhvmm&_lcl=tr&_fmt=jsonp&_clbk=W3468d5c7d7c9ef8459ba61f02f7a876de3e6d68b3
Vidar Orn Kjartansson,https://www.mackolik.com/futbolcu/v-kjartansson/sezon/9p0ss2udgb3us3nnzcxoys72t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4mw5ocie1drbzjdz0705t7uac&ctst=4gex5os8jassavy6lopipbcz3&_lcl=tr&_fmt=jsonp&_clbk=W376fc70a11ab91a439c1587031fa71670a38cf6fc
Munir Levent Mercan,https://www.mackolik.com/futbolcu/l-mercan/sezon/4ltvjt9dqev404usxh77w0dwq,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Stelios Kitsiou,https://www.mackolik.com/futbolcu/s-kitsiou/sezon/75pdq12tz5zovntvfmk1jq28l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=a7jkz1m32wntcvegrwjbr85t5&_lcl=tr&_fmt=jsonp&_clbk=W3b75b15a59f5b3faaaa6c420d1f05206ae2f0f0d3
Artur Adam Sobiech,https://www.mackolik.com/futbolcu/a-sobiech/sezon/9nle0zbhbou4igx1zxpasxsyd,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2ncz91xgsl3amfnpx7ygx1990&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W33f811ba3b16ecb5afede3f582f7a0c2679c30bf4
Leandro Deyrinio Kappel,https://www.mackolik.com/futbolcu/l-kappel/sezon/ce7sj55qvsfdon5xiyi5avzrp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=9badgd05ykw5xo8tm6zci5aeu&_lcl=tr&_fmt=jsonp&_clbk=W3d50acd4e37968d78f922270ec2151881ef7b2580
